game_id,inning,half,batter_id,pitcher_id,count_b,count_s,pitch_type,result,park_id
SIM-CSV-GAME-1,6,B,P7483,P5461,0,0,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P7483,P5461,1,0,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P1844,P5461,0,0,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P1844,P5461,1,0,sl,foul,CHI08
SIM-CSV-GAME-1,6,B,P1844,P5461,1,1,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P5250,P5461,0,0,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,0,0,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,0,1,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,0,2,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,1,2,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,2,2,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P5683,P5461,3,2,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P9823,P5461,0,0,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P9823,P5461,0,1,sl,called_strike,CHI08
SIM-CSV-GAME-1,6,B,P9823,P5461,0,2,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P9823,P5461,0,3,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P9573,P5461,0,0,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P9573,P5461,0,1,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P9573,P5461,1,1,sl,ball,CHI08
SIM-CSV-GAME-1,6,B,P9573,P5461,2,1,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P2243,P5461,0,0,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P2243,P5461,0,1,sl,foul,CHI08
SIM-CSV-GAME-1,6,B,P2243,P5461,0,2,sl,swing_miss,CHI08
SIM-CSV-GAME-1,6,B,P7893,P5461,0,0,sl,in_play,CHI08
SIM-CSV-GAME-1,6,B,P1085,P5461,0,0,sl,in_play,CHI08
SIM-CSV-GAME-1,7,T,P8727,P1150,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P8727,P1150,1,0,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P8727,P1150,2,0,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P8727,P1150,3,0,fb,in_play,CHI08
SIM-CSV-GAME-1,7,T,P6480,P1150,0,0,fb,foul,CHI08
SIM-CSV-GAME-1,7,T,P6480,P1150,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P6480,P1150,1,1,fb,in_play,CHI08
SIM-CSV-GAME-1,7,T,P2826,P1150,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,7,T,P2826,P1150,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P2826,P1150,1,1,fb,in_play,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,0,1,fb,foul,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,0,2,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,1,2,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,2,2,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P1469,P1150,3,2,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P2808,P1150,0,0,fb,in_play,CHI08
SIM-CSV-GAME-1,7,T,P7309,P1150,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,7,T,P7309,P1150,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,7,T,P7309,P1150,1,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,7,T,P7309,P1150,1,2,fb,called_strike,CHI08
SIM-CSV-GAME-1,7,B,P7483,P3147,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,7,B,P7483,P3147,0,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,7,B,P7483,P3147,0,2,fb,swing_miss,CHI08
SIM-CSV-GAME-1,7,B,P1844,P3147,0,0,fb,foul,CHI08
SIM-CSV-GAME-1,7,B,P1844,P3147,0,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,7,B,P1844,P3147,0,2,fb,in_play,CHI08
SIM-CSV-GAME-1,7,B,P5250,P3147,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,7,B,P5250,P3147,0,1,fb,foul,CHI08
SIM-CSV-GAME-1,7,B,P5250,P3147,0,2,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P6199,P1150,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P6199,P1150,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,T,P6199,P1150,1,1,fb,in_play,CHI08
SIM-CSV-GAME-1,8,T,P5485,P1150,0,0,fb,foul,CHI08
SIM-CSV-GAME-1,8,T,P5485,P1150,0,1,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,T,P5485,P1150,0,2,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P8048,P1150,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,T,P8048,P1150,1,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,T,P8048,P1150,1,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,T,P8048,P1150,2,1,fb,in_play,CHI08
SIM-CSV-GAME-1,8,T,P8727,P1150,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P8727,P1150,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,T,P8727,P1150,1,1,fb,in_play,CHI08
SIM-CSV-GAME-1,8,T,P6480,P1150,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,T,P6480,P1150,1,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,T,P6480,P1150,1,1,fb,foul,CHI08
SIM-CSV-GAME-1,8,T,P6480,P1150,1,2,fb,in_play,CHI08
SIM-CSV-GAME-1,8,T,P2826,P1150,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P2826,P1150,0,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,T,P2826,P1150,0,2,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P5683,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P5683,P3147,1,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P5683,P3147,2,0,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,0,0,fb,foul,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,0,1,fb,foul,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,0,2,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,1,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,2,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,1,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,1,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,2,1,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P7893,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P7893,P3147,1,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P7893,P3147,1,1,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P1085,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P1085,P3147,1,0,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P7483,P3147,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P7483,P3147,0,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P7483,P3147,0,2,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P1844,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P1844,P3147,1,0,fb,hbp,CHI08
SIM-CSV-GAME-1,8,B,P5250,P3147,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P5250,P3147,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P5250,P3147,1,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P5250,P3147,1,2,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P5683,P3147,0,0,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,0,1,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,1,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P9823,P3147,1,2,fb,hbp,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,1,fb,foul,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,2,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P9573,P3147,0,3,fb,in_play,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,1,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,1,1,fb,called_strike,CHI08
SIM-CSV-GAME-1,8,B,P2243,P3147,1,2,fb,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P1469,P4699,0,0,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P1469,P4699,0,1,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P1469,P4699,0,2,si,ball,CHI08
SIM-CSV-GAME-1,9,T,P1469,P4699,1,2,si,in_play,CHI08
SIM-CSV-GAME-1,9,T,P2808,P4699,0,0,si,called_strike,CHI08
SIM-CSV-GAME-1,9,T,P2808,P4699,0,1,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P2808,P4699,0,2,si,called_strike,CHI08
SIM-CSV-GAME-1,9,T,P7309,P4699,0,0,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P7309,P4699,0,1,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,T,P7309,P4699,0,2,si,swing_miss,CHI08
SIM-CSV-GAME-1,9,B,P7893,P1308,0,0,fb,in_play,CHI08
SIM-CSV-GAME-1,9,B,P1085,P1308,0,0,fb,ball,CHI08
SIM-CSV-GAME-1,9,B,P1085,P1308,1,0,fb,in_play,CHI08
SIM-CSV-GAME-1,9,B,P7483,P1308,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,9,B,P7483,P1308,0,1,fb,swing_miss,CHI08
SIM-CSV-GAME-1,9,B,P7483,P1308,0,2,fb,called_strike,CHI08
SIM-CSV-GAME-1,9,B,P1844,P1308,0,0,fb,in_play,CHI08
SIM-CSV-GAME-1,9,B,P5250,P1308,0,0,fb,swing_miss,CHI08
SIM-CSV-GAME-1,9,B,P5250,P1308,0,1,fb,in_play,CHI08
SIM-CSV-GAME-1,9,B,P5683,P1308,0,0,fb,called_strike,CHI08
SIM-CSV-GAME-1,9,B,P5683,P1308,0,1,fb,in_play,CHI08
